concept_id,indicator,model_id,series_id,year,value,unit,mapped_unit,observation_status,result_available,source_file,source_sheet,source_cell,source_formula,method,price_basis,scope,sign_convention,definition_group,vintage_id,time_aggregation,mapping_note,technical_interpretation,source_record
fx_eur_annual_average,Annual-average AZN per EUR,oxlon.corrected.20260917,fx_eur_azn,2028,1.887756692,AZN/EUR,AZN/EUR,model_forecast,true,models/oxlon/notebooks/FR10.ipynb,FR10 output,cell 31,,OXLON pipeline; source=ours; kind=forecast; model estimate from notebook equations and governed assumptions; no single raw cell,nominal bilateral rate,bilateral currency,positive magnitude,fx_EUR,oxlon-run-20260917T131252Z,annual average,,"Compare annual-average AZN per euro. CAEM has no verified annual-average euro result mapping in this comparison. Effective exchange-rate indices are not substitutes for a bilateral euro rate; missing entries remain missing. A dollar/euro cross-rate conversion requires matched quotation, averaging and vintage assumptions.","{""model_id"":""oxlon.corrected.20260917"",""scenario_id"":""baseline"",""vintage_id"":""oxlon-run-20260917T131252Z"",""series_id"":""fx_eur_azn"",""concept"":""Euro official average annual exchange rate (CBAR 2.16)"",""unit"":""AZN/EUR"",""frequency"":""annual"",""year"":2028,""value"":1.887756692,""status"":""model_forecast"",""source_file"":""models/oxlon/notebooks/FR10.ipynb"",""source_sheet"":""FR10 output"",""source_cell"":""cell 31"",""method"":""OXLON pipeline; source=ours; kind=forecast; model estimate from notebook equations and governed assumptions; no single raw cell"",""primary_source_file"":"""",""primary_source_sheet"":"""",""primary_source_cell"":"""",""transformation"":""model estimate from notebook equations and governed assumptions; no single raw cell"",""fr_ids"":[""FR10""],""data_status"":""model_forecast""}"
fx_eur_annual_average,Annual-average AZN per EUR,oxlon.corrected.20260917,fx_eur_azn,2029,1.8766744622,AZN/EUR,AZN/EUR,model_forecast,true,models/oxlon/notebooks/FR10.ipynb,FR10 output,cell 31,,OXLON pipeline; source=ours; kind=forecast; model estimate from notebook equations and governed assumptions; no single raw cell,nominal bilateral rate,bilateral currency,positive magnitude,fx_EUR,oxlon-run-20260917T131252Z,annual average,,"Compare annual-average AZN per euro. CAEM has no verified annual-average euro result mapping in this comparison. Effective exchange-rate indices are not substitutes for a bilateral euro rate; missing entries remain missing. A dollar/euro cross-rate conversion requires matched quotation, averaging and vintage assumptions.","{""model_id"":""oxlon.corrected.20260917"",""scenario_id"":""baseline"",""vintage_id"":""oxlon-run-20260917T131252Z"",""series_id"":""fx_eur_azn"",""concept"":""Euro official average annual exchange rate (CBAR 2.16)"",""unit"":""AZN/EUR"",""frequency"":""annual"",""year"":2029,""value"":1.8766744622,""status"":""model_forecast"",""source_file"":""models/oxlon/notebooks/FR10.ipynb"",""source_sheet"":""FR10 output"",""source_cell"":""cell 31"",""method"":""OXLON pipeline; source=ours; kind=forecast; model estimate from notebook equations and governed assumptions; no single raw cell"",""primary_source_file"":"""",""primary_source_sheet"":"""",""primary_source_cell"":"""",""transformation"":""model estimate from notebook equations and governed assumptions; no single raw cell"",""fr_ids"":[""FR10""],""data_status"":""model_forecast""}"
fx_eur_annual_average,Annual-average AZN per EUR,oxlon.corrected.20260917,fx_eur_azn,2030,1.8800826033,AZN/EUR,AZN/EUR,model_forecast,true,models/oxlon/notebooks/FR10.ipynb,FR10 output,cell 31,,OXLON pipeline; source=ours; kind=forecast; model estimate from notebook equations and governed assumptions; no single raw cell,nominal bilateral rate,bilateral currency,positive magnitude,fx_EUR,oxlon-run-20260917T131252Z,annual average,,"Compare annual-average AZN per euro. CAEM has no verified annual-average euro result mapping in this comparison. Effective exchange-rate indices are not substitutes for a bilateral euro rate; missing entries remain missing. A dollar/euro cross-rate conversion requires matched quotation, averaging and vintage assumptions.","{""model_id"":""oxlon.corrected.20260917"",""scenario_id"":""baseline"",""vintage_id"":""oxlon-run-20260917T131252Z"",""series_id"":""fx_eur_azn"",""concept"":""Euro official average annual exchange rate (CBAR 2.16)"",""unit"":""AZN/EUR"",""frequency"":""annual"",""year"":2030,""value"":1.8800826033,""status"":""model_forecast"",""source_file"":""models/oxlon/notebooks/FR10.ipynb"",""source_sheet"":""FR10 output"",""source_cell"":""cell 31"",""method"":""OXLON pipeline; source=ours; kind=forecast; model estimate from notebook equations and governed assumptions; no single raw cell"",""primary_source_file"":"""",""primary_source_sheet"":"""",""primary_source_cell"":"""",""transformation"":""model estimate from notebook equations and governed assumptions; no single raw cell"",""fr_ids"":[""FR10""],""data_status"":""model_forecast""}"
fx_eur_annual_average,Annual-average AZN per EUR,oxlon.corrected.20260917,fx_eur_azn,2031,,AZN/EUR,AZN/EUR,No mapped saved result,false,,,,,,nominal bilateral rate,bilateral currency,positive magnitude,fx_EUR,oxlon_corrected_latest_mixed_releases,annual average,,"Compare annual-average AZN per euro. CAEM has no verified annual-average euro result mapping in this comparison. Effective exchange-rate indices are not substitutes for a bilateral euro rate; missing entries remain missing. A dollar/euro cross-rate conversion requires matched quotation, averaging and vintage assumptions.",{}
investment_fixed_capital_nominal,Fixed-capital investment levels,ministry_macro,inv_total_nom,2024,22106.3,mln AZN,mln AZN,source_historical,true,MOE SNA.xlsx,Investisiya,AI5,,portable_original_workbook_formula;historical_source,current prices,investment directed to fixed capital,positive magnitude,stat_fixed_capital,ministry_supplied_original_2025_expected,,,"Statistical investment directed to fixed capital in macro/Oxlon differs from SNA fixed-capital formation in CAEM. The original CAEM 5a row 11 includes row 16 inventories despite its label; row 12 excludes inventories. Equal million-AZN units do not establish equal perimeter, asset coverage or timing.","{""model_id"":""ministry_macro"",""scenario_id"":""baseline"",""vintage_id"":""ministry_supplied_original_2025_expected"",""series_id"":""inv_total_nom"",""concept"":""Original total fixed-capital investment"",""unit"":""mln AZN"",""frequency"":""annual"",""year"":2024,""value"":22106.3,""status"":""run_calculated"",""source_file"":""MOE SNA.xlsx"",""source_sheet"":""Investisiya"",""source_cell"":""AI5"",""method"":""portable_original_workbook_formula;historical_source"",""data_status"":""source_historical"",""source_value_type"":""formula_calculated"",""reporting_role"":""canonical_source_control"",""parent_vintage_id"":""ministry_supplied_original_2025_expected"",""input_vintage_id"":"""",""fr_ids"":[""FR6""]}"
investment_fixed_capital_nominal,Fixed-capital investment levels,ministry_macro,inv_total_nom,2025,22318.57690705364,mln AZN,mln AZN,original_formula_expected,true,MOE SNA.xlsx,Investisiya,AJ5,,portable_original_workbook_formula;expected,current prices,investment directed to fixed capital,positive magnitude,stat_fixed_capital,ministry_supplied_original_2025_expected,,,"Statistical investment directed to fixed capital in macro/Oxlon differs from SNA fixed-capital formation in CAEM. The original CAEM 5a row 11 includes row 16 inventories despite its label; row 12 excludes inventories. Equal million-AZN units do not establish equal perimeter, asset coverage or timing.","{""model_id"":""ministry_macro"",""scenario_id"":""baseline"",""vintage_id"":""ministry_supplied_original_2025_expected"",""series_id"":""inv_total_nom"",""concept"":""Original total fixed-capital investment"",""unit"":""mln AZN"",""frequency"":""annual"",""year"":2025,""value"":22318.57690705364,""status"":""run_calculated"",""source_file"":""MOE SNA.xlsx"",""source_sheet"":""Investisiya"",""source_cell"":""AJ5"",""method"":""portable_original_workbook_formula;expected"",""data_status"":""original_formula_expected"",""source_value_type"":""formula_calculated"",""reporting_role"":""canonical_source_control"",""parent_vintage_id"":""ministry_supplied_original_2025_expected"",""input_vintage_id"":"""",""fr_ids"":[""FR6""]}"
investment_fixed_capital_nominal,Fixed-capital investment levels,ministry_macro,inv_total_nom,2026,24437.001625405625,mln AZN,mln AZN,original_formula_forecast,true,MOE SNA.xlsx,Investisiya,AK5,,portable_original_workbook_formula;forecast,current prices,investment directed to fixed capital,positive magnitude,stat_fixed_capital,ministry_supplied_original_2025_expected,,,"Statistical investment directed to fixed capital in macro/Oxlon differs from SNA fixed-capital formation in CAEM. The original CAEM 5a row 11 includes row 16 inventories despite its label; row 12 excludes inventories. Equal million-AZN units do not establish equal perimeter, asset coverage or timing.","{""model_id"":""ministry_macro"",""scenario_id"":""baseline"",""vintage_id"":""ministry_supplied_original_2025_expected"",""series_id"":""inv_total_nom"",""concept"":""Original total fixed-capital investment"",""unit"":""mln AZN"",""frequency"":""annual"",""year"":2026,""value"":24437.001625405625,""status"":""run_calculated"",""source_file"":""MOE SNA.xlsx"",""source_sheet"":""Investisiya"",""source_cell"":""AK5"",""method"":""portable_original_workbook_formula;forecast"",""data_status"":""original_formula_forecast"",""source_value_type"":""formula_calculated"",""reporting_role"":""canonical_source_control"",""parent_vintage_id"":""ministry_supplied_original_2025_expected"",""input_vintage_id"":"""",""fr_ids"":[""FR6""]}"
investment_fixed_capital_nominal,Fixed-capital investment levels,ministry_macro,inv_total_nom,2027,26254.57550578677,mln AZN,mln AZN,original_formula_forecast,true,MOE SNA.xlsx,Investisiya,AL5,,portable_original_workbook_formula;forecast,current prices,investment directed to fixed capital,positive magnitude,stat_fixed_capital,ministry_supplied_original_2025_expected,,,"Statistical investment directed to fixed capital in macro/Oxlon differs from SNA fixed-capital formation in CAEM. The original CAEM 5a row 11 includes row 16 inventories despite its label; row 12 excludes inventories. Equal million-AZN units do not establish equal perimeter, asset coverage or timing.","{""model_id"":""ministry_macro"",""scenario_id"":""baseline"",""vintage_id"":""ministry_supplied_original_2025_expected"",""series_id"":""inv_total_nom"",""concept"":""Original total fixed-capital investment"",""unit"":""mln AZN"",""frequency"":""annual"",""year"":2027,""value"":26254.57550578677,""status"":""run_calculated"",""source_file"":""MOE SNA.xlsx"",""source_sheet"":""Investisiya"",""source_cell"":""AL5"",""method"":""portable_original_workbook_formula;forecast"",""data_status"":""original_formula_forecast"",""source_value_type"":""formula_calculated"",""reporting_role"":""canonical_source_control"",""parent_vintage_id"":""ministry_supplied_original_2025_expected"",""input_vintage_id"":"""",""fr_ids"":[""FR6""]}"
investment_fixed_capital_nominal,Fixed-capital investment levels,ministry_macro,inv_total_nom,2028,27429.127873592603,mln AZN,mln AZN,original_formula_forecast,true,MOE SNA.xlsx,Investisiya,AM5,,portable_original_workbook_formula;forecast,current prices,investment directed to fixed capital,positive magnitude,stat_fixed_capital,ministry_supplied_original_2025_expected,,,"Statistical investment directed to fixed capital in macro/Oxlon differs from SNA fixed-capital formation in CAEM. The original CAEM 5a row 11 includes row 16 inventories despite its label; row 12 excludes inventories. Equal million-AZN units do not establish equal perimeter, asset coverage or timing.","{""model_id"":""ministry_macro"",""scenario_id"":""baseline"",""vintage_id"":""ministry_supplied_original_2025_expected"",""series_id"":""inv_total_nom"",""concept"":""Original total fixed-capital investment"",""unit"":""mln AZN"",""frequency"":""annual"",""year"":2028,""value"":27429.127873592603,""status"":""run_calculated"",""source_file"":""MOE SNA.xlsx"",""source_sheet"":""Investisiya"",""source_cell"":""AM5"",""method"":""portable_original_workbook_formula;forecast"",""data_status"":""original_formula_forecast"",""source_value_type"":""formula_calculated"",""reporting_role"":""canonical_source_control"",""parent_vintage_id"":""ministry_supplied_original_2025_expected"",""input_vintage_id"":"""",""fr_ids"":[""FR6""]}"
investment_fixed_capital_nominal,Fixed-capital investment levels,ministry_macro,inv_total_nom,2029,28127.070487504978,mln AZN,mln AZN,original_formula_forecast,true,MOE SNA.xlsx,Investisiya,AN5,,portable_original_workbook_formula;forecast,current prices,investment directed to fixed capital,positive magnitude,stat_fixed_capital,ministry_supplied_original_2025_expected,,,"Statistical investment directed to fixed capital in macro/Oxlon differs from SNA fixed-capital formation in CAEM. The original CAEM 5a row 11 includes row 16 inventories despite its label; row 12 excludes inventories. Equal million-AZN units do not establish equal perimeter, asset coverage or timing.","{""model_id"":""ministry_macro"",""scenario_id"":""baseline"",""vintage_id"":""ministry_supplied_original_2025_expected"",""series_id"":""inv_total_nom"",""concept"":""Original total fixed-capital investment"",""unit"":""mln AZN"",""frequency"":""annual"",""year"":2029,""value"":28127.070487504978,""status"":""run_calculated"",""source_file"":""MOE SNA.xlsx"",""source_sheet"":""Investisiya"",""source_cell"":""AN5"",""method"":""portable_original_workbook_formula;forecast"",""data_status"":""original_formula_forecast"",""source_value_type"":""formula_calculated"",""reporting_role"":""canonical_source_control"",""parent_vintage_id"":""ministry_supplied_original_2025_expected"",""input_vintage_id"":"""",""fr_ids"":[""FR6""]}"
investment_fixed_capital_nominal,Fixed-capital investment levels,ministry_macro,inv_total_nom,2030,26850.74460951557,mln AZN,mln AZN,original_formula_forecast,true,MOE SNA.xlsx,Investisiya,AO5,AO21+AO33,portable_original_workbook_formula;forecast,current prices,investment directed to fixed capital,positive magnitude,stat_fixed_capital,ministry_supplied_original_2025_expected,,,"Statistical investment directed to fixed capital in macro/Oxlon differs from SNA fixed-capital formation in CAEM. The original CAEM 5a row 11 includes row 16 inventories despite its label; row 12 excludes inventories. Equal million-AZN units do not establish equal perimeter, asset coverage or timing.","{""model_id"":""ministry_macro"",""scenario_id"":""baseline"",""vintage_id"":""ministry_supplied_original_2025_expected"",""series_id"":""inv_total_nom"",""concept"":""Original total fixed-capital investment"",""unit"":""mln AZN"",""frequency"":""annual"",""year"":2030,""value"":26850.74460951557,""status"":""run_calculated"",""source_file"":""MOE SNA.xlsx"",""source_sheet"":""Investisiya"",""source_cell"":""AO5"",""method"":""portable_original_workbook_formula;forecast"",""data_status"":""original_formula_forecast"",""source_value_type"":""formula_calculated"",""reporting_role"":""canonical_source_control"",""parent_vintage_id"":""ministry_supplied_original_2025_expected"",""input_vintage_id"":"""",""fr_ids"":[""FR6""]}"
investment_fixed_capital_nominal,Fixed-capital investment levels,ministry_macro,inv_total_nom,2031,,mln AZN,mln AZN,No mapped saved result,false,,,,,,current prices,investment directed to fixed capital,positive magnitude,stat_fixed_capital,ministry_2024_history_2025_expected,,,"Statistical investment directed to fixed capital in macro/Oxlon differs from SNA fixed-capital formation in CAEM. The original CAEM 5a row 11 includes row 16 inventories despite its label; row 12 excludes inventories. Equal million-AZN units do not establish equal perimeter, asset coverage or timing.",{}
investment_fixed_capital_nominal,Fixed-capital investment levels,ministry_caem,source:5a.  GDP Nominal + (S+I):row12,2024,,mln AZN,mln AZN,No mapped saved result,false,,,,,,current prices,SNA fixed capital formation excluding inventories,positive magnitude,,caem_2024_history_2025_forecast,,"Row11 labelled GFCF actually adds row16 inventories; use row12 for fixed formation, still different statistical perimeter.","Statistical investment directed to fixed capital in macro/Oxlon differs from SNA fixed-capital formation in CAEM. The original CAEM 5a row 11 includes row 16 inventories despite its label; row 12 excludes inventories. Equal million-AZN units do not establish equal perimeter, asset coverage or timing.",{}
investment_fixed_capital_nominal,Fixed-capital investment levels,ministry_caem,source:5a.  GDP Nominal + (S+I):row12,2025,23330.862276869757,mln AZN,mln AZN,original_forecast,true,CAEM.xlsb / native formula export,5a.  GDP Nominal + (S+I),O12,O13+O15,exact native source formula output; year header checked; original units unchanged,current prices,SNA fixed capital formation excluding inventories,positive magnitude,,original_CAEM_2024_actual_2025_forecast,,"Row11 labelled GFCF actually adds row16 inventories; use row12 for fixed formation, still different statistical perimeter.","Statistical investment directed to fixed capital in macro/Oxlon differs from SNA fixed-capital formation in CAEM. The original CAEM 5a row 11 includes row 16 inventories despite its label; row 12 excludes inventories. Equal million-AZN units do not establish equal perimeter, asset coverage or timing.","{""model_id"":""ministry_caem"",""scenario_id"":""baseline"",""vintage_id"":""original_CAEM_2024_actual_2025_forecast"",""series_id"":""source:5a.  GDP Nominal + (S+I):row12"",""concept"":""Fixed capital formation excluding inventories"",""unit"":""mln AZN"",""frequency"":""annual"",""year"":2025,""value"":23330.862276869757,""status"":""run_calculated"",""data_status"":""original_forecast"",""source_file"":""CAEM.xlsb / native formula export"",""source_sheet"":""5a.  GDP Nominal + (S+I)"",""source_cell"":""O12"",""method"":""exact native source formula output; year header checked; original units unchanged"",""fr_id"":""FR6"",""fr_ids"":[""FR6""],""error"":null,""coverage_scope"":""direct_original_output_atom"",""price_basis"":""current SNA fixed-capital formation excluding inventory"",""unit_scale_unresolved"":false,""source_atom_id"":""ministry_caem:source:5a.  GDP Nominal + (S+I):row12"",""caveat"":""Exact original row now exported by the actual CAEM engine; source unit/header caveats preserved."",""source_value_type"":""formula_calculated""}"
investment_fixed_capital_nominal,Fixed-capital investment levels,ministry_caem,source:5a.  GDP Nominal + (S+I):row12,2026,24471.12017273343,mln AZN,mln AZN,original_forecast,true,CAEM.xlsb / native formula export,5a.  GDP Nominal + (S+I),P12,P13+P15,exact native source formula output; year header checked; original units unchanged,current prices,SNA fixed capital formation excluding inventories,positive magnitude,,original_CAEM_2024_actual_2025_forecast,,"Row11 labelled GFCF actually adds row16 inventories; use row12 for fixed formation, still different statistical perimeter.","Statistical investment directed to fixed capital in macro/Oxlon differs from SNA fixed-capital formation in CAEM. The original CAEM 5a row 11 includes row 16 inventories despite its label; row 12 excludes inventories. Equal million-AZN units do not establish equal perimeter, asset coverage or timing.","{""model_id"":""ministry_caem"",""scenario_id"":""baseline"",""vintage_id"":""original_CAEM_2024_actual_2025_forecast"",""series_id"":""source:5a.  GDP Nominal + (S+I):row12"",""concept"":""Fixed capital formation excluding inventories"",""unit"":""mln AZN"",""frequency"":""annual"",""year"":2026,""value"":24471.12017273343,""status"":""run_calculated"",""data_status"":""original_forecast"",""source_file"":""CAEM.xlsb / native formula export"",""source_sheet"":""5a.  GDP Nominal + (S+I)"",""source_cell"":""P12"",""method"":""exact native source formula output; year header checked; original units unchanged"",""fr_id"":""FR6"",""fr_ids"":[""FR6""],""error"":null,""coverage_scope"":""direct_original_output_atom"",""price_basis"":""current SNA fixed-capital formation excluding inventory"",""unit_scale_unresolved"":false,""source_atom_id"":""ministry_caem:source:5a.  GDP Nominal + (S+I):row12"",""caveat"":""Exact original row now exported by the actual CAEM engine; source unit/header caveats preserved."",""source_value_type"":""formula_calculated""}"
investment_fixed_capital_nominal,Fixed-capital investment levels,ministry_caem,source:5a.  GDP Nominal + (S+I):row12,2027,25143.93642583945,mln AZN,mln AZN,original_forecast,true,CAEM.xlsb / native formula export,5a.  GDP Nominal + (S+I),Q12,Q13+Q15,exact native source formula output; year header checked; original units unchanged,current prices,SNA fixed capital formation excluding inventories,positive magnitude,,original_CAEM_2024_actual_2025_forecast,,"Row11 labelled GFCF actually adds row16 inventories; use row12 for fixed formation, still different statistical perimeter.","Statistical investment directed to fixed capital in macro/Oxlon differs from SNA fixed-capital formation in CAEM. The original CAEM 5a row 11 includes row 16 inventories despite its label; row 12 excludes inventories. Equal million-AZN units do not establish equal perimeter, asset coverage or timing.","{""model_id"":""ministry_caem"",""scenario_id"":""baseline"",""vintage_id"":""original_CAEM_2024_actual_2025_forecast"",""series_id"":""source:5a.  GDP Nominal + (S+I):row12"",""concept"":""Fixed capital formation excluding inventories"",""unit"":""mln AZN"",""frequency"":""annual"",""year"":2027,""value"":25143.93642583945,""status"":""run_calculated"",""data_status"":""original_forecast"",""source_file"":""CAEM.xlsb / native formula export"",""source_sheet"":""5a.  GDP Nominal + (S+I)"",""source_cell"":""Q12"",""method"":""exact native source formula output; year header checked; original units unchanged"",""fr_id"":""FR6"",""fr_ids"":[""FR6""],""error"":null,""coverage_scope"":""direct_original_output_atom"",""price_basis"":""current SNA fixed-capital formation excluding inventory"",""unit_scale_unresolved"":false,""source_atom_id"":""ministry_caem:source:5a.  GDP Nominal + (S+I):row12"",""caveat"":""Exact original row now exported by the actual CAEM engine; source unit/header caveats preserved."",""source_value_type"":""formula_calculated""}"
investment_fixed_capital_nominal,Fixed-capital investment levels,ministry_caem,source:5a.  GDP Nominal + (S+I):row12,2028,25928.34367218853,mln AZN,mln AZN,original_forecast,true,CAEM.xlsb / native formula export,5a.  GDP Nominal + (S+I),R12,R13+R15,exact native source formula output; year header checked; original units unchanged,current prices,SNA fixed capital formation excluding inventories,positive magnitude,,original_CAEM_2024_actual_2025_forecast,,"Row11 labelled GFCF actually adds row16 inventories; use row12 for fixed formation, still different statistical perimeter.","Statistical investment directed to fixed capital in macro/Oxlon differs from SNA fixed-capital formation in CAEM. The original CAEM 5a row 11 includes row 16 inventories despite its label; row 12 excludes inventories. Equal million-AZN units do not establish equal perimeter, asset coverage or timing.","{""model_id"":""ministry_caem"",""scenario_id"":""baseline"",""vintage_id"":""original_CAEM_2024_actual_2025_forecast"",""series_id"":""source:5a.  GDP Nominal + (S+I):row12"",""concept"":""Fixed capital formation excluding inventories"",""unit"":""mln AZN"",""frequency"":""annual"",""year"":2028,""value"":25928.34367218853,""status"":""run_calculated"",""data_status"":""original_forecast"",""source_file"":""CAEM.xlsb / native formula export"",""source_sheet"":""5a.  GDP Nominal + (S+I)"",""source_cell"":""R12"",""method"":""exact native source formula output; year header checked; original units unchanged"",""fr_id"":""FR6"",""fr_ids"":[""FR6""],""error"":null,""coverage_scope"":""direct_original_output_atom"",""price_basis"":""current SNA fixed-capital formation excluding inventory"",""unit_scale_unresolved"":false,""source_atom_id"":""ministry_caem:source:5a.  GDP Nominal + (S+I):row12"",""caveat"":""Exact original row now exported by the actual CAEM engine; source unit/header caveats preserved."",""source_value_type"":""formula_calculated""}"
investment_fixed_capital_nominal,Fixed-capital investment levels,ministry_caem,source:5a.  GDP Nominal + (S+I):row12,2029,27236.726351878213,mln AZN,mln AZN,original_forecast,true,CAEM.xlsb / native formula export,5a.  GDP Nominal + (S+I),S12,S13+S15,exact native source formula output; year header checked; original units unchanged,current prices,SNA fixed capital formation excluding inventories,positive magnitude,,original_CAEM_2024_actual_2025_forecast,,"Row11 labelled GFCF actually adds row16 inventories; use row12 for fixed formation, still different statistical perimeter.","Statistical investment directed to fixed capital in macro/Oxlon differs from SNA fixed-capital formation in CAEM. The original CAEM 5a row 11 includes row 16 inventories despite its label; row 12 excludes inventories. Equal million-AZN units do not establish equal perimeter, asset coverage or timing.","{""model_id"":""ministry_caem"",""scenario_id"":""baseline"",""vintage_id"":""original_CAEM_2024_actual_2025_forecast"",""series_id"":""source:5a.  GDP Nominal + (S+I):row12"",""concept"":""Fixed capital formation excluding inventories"",""unit"":""mln AZN"",""frequency"":""annual"",""year"":2029,""value"":27236.726351878213,""status"":""run_calculated"",""data_status"":""original_forecast"",""source_file"":""CAEM.xlsb / native formula export"",""source_sheet"":""5a.  GDP Nominal + (S+I)"",""source_cell"":""S12"",""method"":""exact native source formula output; year header checked; original units unchanged"",""fr_id"":""FR6"",""fr_ids"":[""FR6""],""error"":null,""coverage_scope"":""direct_original_output_atom"",""price_basis"":""current SNA fixed-capital formation excluding inventory"",""unit_scale_unresolved"":false,""source_atom_id"":""ministry_caem:source:5a.  GDP Nominal + (S+I):row12"",""caveat"":""Exact original row now exported by the actual CAEM engine; source unit/header caveats preserved."",""source_value_type"":""formula_calculated""}"
investment_fixed_capital_nominal,Fixed-capital investment levels,ministry_caem,source:5a.  GDP Nominal + (S+I):row12,2030,,mln AZN,mln AZN,No mapped saved result,false,,,,,,current prices,SNA fixed capital formation excluding inventories,positive magnitude,,caem_2024_history_2025_forecast,,"Row11 labelled GFCF actually adds row16 inventories; use row12 for fixed formation, still different statistical perimeter.","Statistical investment directed to fixed capital in macro/Oxlon differs from SNA fixed-capital formation in CAEM. The original CAEM 5a row 11 includes row 16 inventories despite its label; row 12 excludes inventories. Equal million-AZN units do not establish equal perimeter, asset coverage or timing.",{}
investment_fixed_capital_nominal,Fixed-capital investment levels,ministry_caem,source:5a.  GDP Nominal + (S+I):row12,2031,,mln AZN,mln AZN,No mapped saved result,false,,,,,,current prices,SNA fixed capital formation excluding inventories,positive magnitude,,caem_2024_history_2025_forecast,,"Row11 labelled GFCF actually adds row16 inventories; use row12 for fixed formation, still different statistical perimeter.","Statistical investment directed to fixed capital in macro/Oxlon differs from SNA fixed-capital formation in CAEM. The original CAEM 5a row 11 includes row 16 inventories despite its label; row 12 excludes inventories. Equal million-AZN units do not establish equal perimeter, asset coverage or timing.",{}
investment_fixed_capital_nominal,Fixed-capital investment levels,oxlon.corrected.20260917,inv_total_nom,2024,22106.3342,mln AZN,mln AZN,derived_model_history,true,models/oxlon/notebooks/FR06.ipynb,FR06 output,cell 67,,OXLON pipeline; source=ours; kind=actual; no raw locator available,current prices,investment directed to fixed capital,positive magnitude,stat_fixed_capital,oxlon-run-20260917T131252Z,,,"Statistical investment directed to fixed capital in macro/Oxlon differs from SNA fixed-capital formation in CAEM. The original CAEM 5a row 11 includes row 16 inventories despite its label; row 12 excludes inventories. Equal million-AZN units do not establish equal perimeter, asset coverage or timing.","{""model_id"":""oxlon.corrected.20260917"",""scenario_id"":""baseline"",""vintage_id"":""oxlon-run-20260917T131252Z"",""series_id"":""inv_total_nom"",""concept"":""Total fixed capital investment (current prices)"",""unit"":""mln AZN"",""frequency"":""annual"",""year"":2024,""value"":22106.3342,""status"":""derived_model_history"",""source_file"":""models/oxlon/notebooks/FR06.ipynb"",""source_sheet"":""FR06 output"",""source_cell"":""cell 67"",""method"":""OXLON pipeline; source=ours; kind=actual; no raw locator available"",""primary_source_file"":"""",""primary_source_sheet"":"""",""primary_source_cell"":"""",""transformation"":""no raw locator available"",""fr_ids"":[""FR6""],""data_status"":""derived_model_history""}"
investment_fixed_capital_nominal,Fixed-capital investment levels,oxlon.corrected.20260917,inv_total_nom,2025,21226.1,mln AZN,mln AZN,derived_model_history,true,models/oxlon/notebooks/FR06.ipynb,FR06 output,cell 67,,OXLON pipeline; source=ours; kind=actual; no raw locator available,current prices,investment directed to fixed capital,positive magnitude,stat_fixed_capital,oxlon-run-20260917T131252Z,,,"Statistical investment directed to fixed capital in macro/Oxlon differs from SNA fixed-capital formation in CAEM. The original CAEM 5a row 11 includes row 16 inventories despite its label; row 12 excludes inventories. Equal million-AZN units do not establish equal perimeter, asset coverage or timing.","{""model_id"":""oxlon.corrected.20260917"",""scenario_id"":""baseline"",""vintage_id"":""oxlon-run-20260917T131252Z"",""series_id"":""inv_total_nom"",""concept"":""Total fixed capital investment (current prices)"",""unit"":""mln AZN"",""frequency"":""annual"",""year"":2025,""value"":21226.1,""status"":""derived_model_history"",""source_file"":""models/oxlon/notebooks/FR06.ipynb"",""source_sheet"":""FR06 output"",""source_cell"":""cell 67"",""method"":""OXLON pipeline; source=ours; kind=actual; no raw locator available"",""primary_source_file"":"""",""primary_source_sheet"":"""",""primary_source_cell"":"""",""transformation"":""no raw locator available"",""fr_ids"":[""FR6""],""data_status"":""derived_model_history""}"
investment_fixed_capital_nominal,Fixed-capital investment levels,oxlon.corrected.20260917,inv_total_nom,2026,21080.5047034537,mln AZN,mln AZN,model_forecast,true,models/oxlon/notebooks/FR06.ipynb,FR06 output,cell 67,,OXLON pipeline; source=ours; kind=forecast; model estimate from notebook equations and governed assumptions; no single raw cell,current prices,investment directed to fixed capital,positive magnitude,stat_fixed_capital,oxlon-run-20260917T131252Z,,,"Statistical investment directed to fixed capital in macro/Oxlon differs from SNA fixed-capital formation in CAEM. The original CAEM 5a row 11 includes row 16 inventories despite its label; row 12 excludes inventories. Equal million-AZN units do not establish equal perimeter, asset coverage or timing.","{""model_id"":""oxlon.corrected.20260917"",""scenario_id"":""baseline"",""vintage_id"":""oxlon-run-20260917T131252Z"",""series_id"":""inv_total_nom"",""concept"":""Total fixed capital investment (current prices)"",""unit"":""mln AZN"",""frequency"":""annual"",""year"":2026,""value"":21080.5047034537,""status"":""model_forecast"",""source_file"":""models/oxlon/notebooks/FR06.ipynb"",""source_sheet"":""FR06 output"",""source_cell"":""cell 67"",""method"":""OXLON pipeline; source=ours; kind=forecast; model estimate from notebook equations and governed assumptions; no single raw cell"",""primary_source_file"":"""",""primary_source_sheet"":"""",""primary_source_cell"":"""",""transformation"":""model estimate from notebook equations and governed assumptions; no single raw cell"",""fr_ids"":[""FR6""],""data_status"":""model_forecast""}"
